Bus,1,1001,44.972392,-93.243774,0,60
Bus,1,1000,44.972392,-93.243774,0,30
STOP,1,10,44.972392,-93.243774,0
STOP,1,11,44.97358,-93.235071,0
STOP,1,12,44.975392,-93.226632,0
STOP,1,13,44.975837,-93.222174,0
STOP,1,14,44.980753,-93.180669,0
STOP,1,15,44.983375,-93.17881,0
STOP,1,16,44.98454,-93.181692,0
STOP,1,17,44.98463,-93.186352,0
STOP,1,18,44.98463,-93.186352,0
STOP,1,19,44.984482,-93.181657,0
STOP,1,20,44.983703,-93.178846,0
STOP,1,21,44.980663,-93.180808,0
STOP,1,22,44.976397,-93.221801,0
STOP,1,23,44.978058,-93.229176,0
STOP,1,24,44.978366,-93.236038,0
STOP,1,25,44.974549,-93.236927,0
STOP,1,26,44.972638,-93.243591,0
STOP,1,27,44.972392,-93.243774,0
STOP,1,28,44.980753,-93.180669,0
STOP,1,29,44.98463,-93.186352,0
STOP,1,30,44.98463,-93.186352,0
STOP,1,31,44.976397,-93.221801,0
STOP,1,32,44.972638,-93.243591,0
Bus,2,1001,44.97358018383026,-93.23480613244725,0,60
Bus,2,1000,44.97358,-93.235071,0,30
STOP,2,10,44.972392,-93.243774,0
STOP,2,11,44.97358,-93.235071,0
STOP,2,12,44.975392,-93.226632,0
STOP,2,13,44.975837,-93.222174,0
STOP,2,14,44.980753,-93.180669,0
STOP,2,15,44.983375,-93.17881,0
STOP,2,16,44.98454,-93.181692,0
STOP,2,17,44.98463,-93.186352,0
STOP,2,18,44.98463,-93.186352,0
STOP,2,19,44.984482,-93.181657,1
STOP,2,20,44.983703,-93.178846,0
STOP,2,21,44.980663,-93.180808,0
STOP,2,22,44.976397,-93.221801,0
STOP,2,23,44.978058,-93.229176,0
STOP,2,24,44.978366,-93.236038,0
STOP,2,25,44.974549,-93.236927,0
STOP,2,26,44.972638,-93.243591,0
STOP,2,27,44.972392,-93.243774,0
STOP,2,28,44.980753,-93.180669,0
STOP,2,29,44.98463,-93.186352,0
STOP,2,30,44.98463,-93.186352,1
STOP,2,31,44.976397,-93.221801,0
STOP,2,32,44.972638,-93.243591,0
Bus,3,1001,44.974768367660516,-93.22583826489449,0,60
Bus,3,1000,44.975392,-93.226632,0,30
STOP,3,10,44.972392,-93.243774,0
STOP,3,11,44.97358,-93.235071,0
STOP,3,12,44.975392,-93.226632,0
STOP,3,13,44.975837,-93.222174,0
STOP,3,14,44.980753,-93.180669,0
STOP,3,15,44.983375,-93.17881,0
STOP,3,16,44.98454,-93.181692,0
STOP,3,17,44.98463,-93.186352,0
STOP,3,18,44.98463,-93.186352,0
STOP,3,19,44.984482,-93.181657,1
STOP,3,20,44.983703,-93.178846,0
STOP,3,21,44.980663,-93.180808,0
STOP,3,22,44.976397,-93.221801,0
STOP,3,23,44.978058,-93.229176,0
STOP,3,24,44.978366,-93.236038,0
STOP,3,25,44.974549,-93.236927,2
STOP,3,26,44.972638,-93.243591,0
STOP,3,27,44.972392,-93.243774,0
STOP,3,28,44.980753,-93.180669,0
STOP,3,29,44.98463,-93.186352,0
STOP,3,30,44.98463,-93.186352,1
STOP,3,31,44.976397,-93.221801,0
STOP,3,32,44.972638,-93.243591,0
Bus,4,1001,44.97595655149078,-93.21687039734175,0,60
Bus,4,1000,44.975837,-93.222174,0,30
STOP,4,10,44.972392,-93.243774,0
STOP,4,11,44.97358,-93.235071,0
STOP,4,12,44.975392,-93.226632,0
STOP,4,13,44.975837,-93.222174,0
STOP,4,14,44.980753,-93.180669,0
STOP,4,15,44.983375,-93.17881,0
STOP,4,16,44.98454,-93.181692,0
STOP,4,17,44.98463,-93.186352,0
STOP,4,18,44.98463,-93.186352,0
STOP,4,19,44.984482,-93.181657,1
STOP,4,20,44.983703,-93.178846,0
STOP,4,21,44.980663,-93.180808,0
STOP,4,22,44.976397,-93.221801,0
STOP,4,23,44.978058,-93.229176,0
STOP,4,24,44.978366,-93.236038,0
STOP,4,25,44.974549,-93.236927,2
STOP,4,26,44.972638,-93.243591,0
STOP,4,27,44.972392,-93.243774,0
STOP,4,28,44.980753,-93.180669,0
STOP,4,29,44.98463,-93.186352,0
STOP,4,30,44.98463,-93.186352,1
STOP,4,31,44.976397,-93.221801,0
STOP,4,32,44.972638,-93.243591,0
Bus,5,1001,44.97714473532105,-93.20790252978901,0,60
Bus,5,1000,44.97690206561023,-93.21318182177528,0,30
STOP,5,10,44.972392,-93.243774,0
STOP,5,11,44.97358,-93.235071,0
STOP,5,12,44.975392,-93.226632,0
STOP,5,13,44.975837,-93.222174,0
STOP,5,14,44.980753,-93.180669,0
STOP,5,15,44.983375,-93.17881,0
STOP,5,16,44.98454,-93.181692,0
STOP,5,17,44.98463,-93.186352,0
STOP,5,18,44.98463,-93.186352,2
STOP,5,19,44.984482,-93.181657,1
STOP,5,20,44.983703,-93.178846,0
STOP,5,21,44.980663,-93.180808,0
STOP,5,22,44.976397,-93.221801,1
STOP,5,23,44.978058,-93.229176,0
STOP,5,24,44.978366,-93.236038,0
STOP,5,25,44.974549,-93.236927,3
STOP,5,26,44.972638,-93.243591,0
STOP,5,27,44.972392,-93.243774,1
STOP,5,28,44.980753,-93.180669,0
STOP,5,29,44.98463,-93.186352,0
STOP,5,30,44.98463,-93.186352,2
STOP,5,31,44.976397,-93.221801,0
STOP,5,32,44.972638,-93.243591,0
Bus,6,1003,44.972392,-93.243774,1,30
Bus,6,1002,44.972392,-93.243774,0,90
Bus,6,1001,44.9783329191513,-93.19893466223624,0,60
Bus,6,1000,44.97796713122047,-93.20418964355056,0,30
STOP,6,10,44.972392,-93.243774,0
STOP,6,11,44.97358,-93.235071,1
STOP,6,12,44.975392,-93.226632,0
STOP,6,13,44.975837,-93.222174,0
STOP,6,14,44.980753,-93.180669,0
STOP,6,15,44.983375,-93.17881,0
STOP,6,16,44.98454,-93.181692,0
STOP,6,17,44.98463,-93.186352,0
STOP,6,18,44.98463,-93.186352,2
STOP,6,19,44.984482,-93.181657,1
STOP,6,20,44.983703,-93.178846,0
STOP,6,21,44.980663,-93.180808,0
STOP,6,22,44.976397,-93.221801,1
STOP,6,23,44.978058,-93.229176,1
STOP,6,24,44.978366,-93.236038,1
STOP,6,25,44.974549,-93.236927,4
STOP,6,26,44.972638,-93.243591,0
STOP,6,27,44.972392,-93.243774,0
STOP,6,28,44.980753,-93.180669,0
STOP,6,29,44.98463,-93.186352,0
STOP,6,30,44.98463,-93.186352,3
STOP,6,31,44.976397,-93.221801,0
STOP,6,32,44.972638,-93.243591,0
Bus,7,1003,44.97358018383026,-93.23480613244725,1,30
Bus,7,1002,44.97358,-93.235071,1,90
Bus,7,1001,44.97952110298156,-93.1899667946835,0,60
Bus,7,1000,44.979032196830694,-93.19519746532585,0,30
STOP,7,10,44.972392,-93.243774,0
STOP,7,11,44.97358,-93.235071,0
STOP,7,12,44.975392,-93.226632,0
STOP,7,13,44.975837,-93.222174,0
STOP,7,14,44.980753,-93.180669,0
STOP,7,15,44.983375,-93.17881,0
STOP,7,16,44.98454,-93.181692,0
STOP,7,17,44.98463,-93.186352,0
STOP,7,18,44.98463,-93.186352,3
STOP,7,19,44.984482,-93.181657,1
STOP,7,20,44.983703,-93.178846,0
STOP,7,21,44.980663,-93.180808,0
STOP,7,22,44.976397,-93.221801,1
STOP,7,23,44.978058,-93.229176,1
STOP,7,24,44.978366,-93.236038,1
STOP,7,25,44.974549,-93.236927,5
STOP,7,26,44.972638,-93.243591,0
STOP,7,27,44.972392,-93.243774,0
STOP,7,28,44.980753,-93.180669,1
STOP,7,29,44.98463,-93.186352,0
STOP,7,30,44.98463,-93.186352,3
STOP,7,31,44.976397,-93.221801,0
STOP,7,32,44.972638,-93.243591,0
Bus,8,1003,44.974768367660516,-93.22583826489449,1,30
Bus,8,1002,44.975392,-93.226632,1,90
Bus,8,1001,44.980709286811816,-93.18099892713074,0,60
Bus,8,1000,44.98009726244093,-93.18620528710113,0,30
STOP,8,10,44.972392,-93.243774,1
STOP,8,11,44.97358,-93.235071,0
STOP,8,12,44.975392,-93.226632,0
STOP,8,13,44.975837,-93.222174,0
STOP,8,14,44.980753,-93.180669,0
STOP,8,15,44.983375,-93.17881,0
STOP,8,16,44.98454,-93.181692,0
STOP,8,17,44.98463,-93.186352,0
STOP,8,18,44.98463,-93.186352,3
STOP,8,19,44.984482,-93.181657,1
STOP,8,20,44.983703,-93.178846,0
STOP,8,21,44.980663,-93.180808,0
STOP,8,22,44.976397,-93.221801,1
STOP,8,23,44.978058,-93.229176,1
STOP,8,24,44.978366,-93.236038,1
STOP,8,25,44.974549,-93.236927,5
STOP,8,26,44.972638,-93.243591,0
STOP,8,27,44.972392,-93.243774,0
STOP,8,28,44.980753,-93.180669,1
STOP,8,29,44.98463,-93.186352,0
STOP,8,30,44.98463,-93.186352,4
STOP,8,31,44.976397,-93.221801,0
STOP,8,32,44.972638,-93.243591,0
Bus,9,1003,44.97595655149078,-93.21687039734175,1,30
Bus,9,1002,44.975837,-93.222174,0,90
Bus,9,1001,44.980753,-93.180669,1,60
Bus,9,1000,44.980753,-93.180669,0,30
STOP,9,10,44.972392,-93.243774,1
STOP,9,11,44.97358,-93.235071,0
STOP,9,12,44.975392,-93.226632,0
STOP,9,13,44.975837,-93.222174,0
STOP,9,14,44.980753,-93.180669,0
STOP,9,15,44.983375,-93.17881,0
STOP,9,16,44.98454,-93.181692,0
STOP,9,17,44.98463,-93.186352,0
STOP,9,18,44.98463,-93.186352,3
STOP,9,19,44.984482,-93.181657,1
STOP,9,20,44.983703,-93.178846,0
STOP,9,21,44.980663,-93.180808,0
STOP,9,22,44.976397,-93.221801,1
STOP,9,23,44.978058,-93.229176,1
STOP,9,24,44.978366,-93.236038,1
STOP,9,25,44.974549,-93.236927,5
STOP,9,26,44.972638,-93.243591,0
STOP,9,27,44.972392,-93.243774,1
STOP,9,28,44.980753,-93.180669,0
STOP,9,29,44.98463,-93.186352,0
STOP,9,30,44.98463,-93.186352,5
STOP,9,31,44.976397,-93.221801,0
STOP,9,32,44.972638,-93.243591,0
Bus,10,1003,44.97714473532105,-93.20790252978901,1,30
Bus,10,1002,44.97690206561023,-93.21318182177528,0,90
Bus,10,1001,44.98463,-93.186352,0,60
Bus,10,1000,44.983375,-93.17881,0,30
STOP,10,10,44.972392,-93.243774,1
STOP,10,11,44.97358,-93.235071,0
STOP,10,12,44.975392,-93.226632,0
STOP,10,13,44.975837,-93.222174,0
STOP,10,14,44.980753,-93.180669,0
STOP,10,15,44.983375,-93.17881,0
STOP,10,16,44.98454,-93.181692,0
STOP,10,17,44.98463,-93.186352,0
STOP,10,18,44.98463,-93.186352,4
STOP,10,19,44.984482,-93.181657,1
STOP,10,20,44.983703,-93.178846,0
STOP,10,21,44.980663,-93.180808,0
STOP,10,22,44.976397,-93.221801,1
STOP,10,23,44.978058,-93.229176,1
STOP,10,24,44.978366,-93.236038,2
STOP,10,25,44.974549,-93.236927,5
STOP,10,26,44.972638,-93.243591,0
STOP,10,27,44.972392,-93.243774,1
STOP,10,28,44.980753,-93.180669,0
STOP,10,29,44.98463,-93.186352,0
STOP,10,30,44.98463,-93.186352,5
STOP,10,31,44.976397,-93.221801,0
STOP,10,32,44.972638,-93.243591,0
Bus,11,1005,44.972392,-93.243774,1,90
Bus,11,1004,44.972392,-93.243774,1,60
Bus,11,1003,44.9783329191513,-93.19893466223624,1,30
Bus,11,1002,44.97796713122047,-93.20418964355056,0,90
Bus,11,1001,44.98463,-93.186352,5,60
Bus,11,1000,44.98454,-93.181692,0,30
STOP,11,10,44.972392,-93.243774,0
STOP,11,11,44.97358,-93.235071,0
STOP,11,12,44.975392,-93.226632,0
STOP,11,13,44.975837,-93.222174,0
STOP,11,14,44.980753,-93.180669,0
STOP,11,15,44.983375,-93.17881,0
STOP,11,16,44.98454,-93.181692,0
STOP,11,17,44.98463,-93.186352,0
STOP,11,18,44.98463,-93.186352,7
STOP,11,19,44.984482,-93.181657,1
STOP,11,20,44.983703,-93.178846,0
STOP,11,21,44.980663,-93.180808,0
STOP,11,22,44.976397,-93.221801,1
STOP,11,23,44.978058,-93.229176,1
STOP,11,24,44.978366,-93.236038,2
STOP,11,25,44.974549,-93.236927,5
STOP,11,26,44.972638,-93.243591,0
STOP,11,27,44.972392,-93.243774,0
STOP,11,28,44.980753,-93.180669,0
STOP,11,29,44.98463,-93.186352,0
STOP,11,30,44.98463,-93.186352,1
STOP,11,31,44.976397,-93.221801,0
STOP,11,32,44.972638,-93.243591,0
Bus,12,1005,44.97358018383026,-93.23480613244725,1,90
Bus,12,1004,44.97358,-93.235071,1,60
Bus,12,1003,44.97952110298156,-93.1899667946835,1,30
Bus,12,1002,44.979032196830694,-93.19519746532585,0,90
Bus,12,1001,44.98260293521341,-93.19507997517549,5,60
Bus,12,1000,44.98463,-93.186352,0,30
STOP,12,10,44.972392,-93.243774,0
STOP,12,11,44.97358,-93.235071,1
STOP,12,12,44.975392,-93.226632,0
STOP,12,13,44.975837,-93.222174,0
STOP,12,14,44.980753,-93.180669,0
STOP,12,15,44.983375,-93.17881,0
STOP,12,16,44.98454,-93.181692,0
STOP,12,17,44.98463,-93.186352,0
STOP,12,18,44.98463,-93.186352,8
STOP,12,19,44.984482,-93.181657,1
STOP,12,20,44.983703,-93.178846,0
STOP,12,21,44.980663,-93.180808,0
STOP,12,22,44.976397,-93.221801,1
STOP,12,23,44.978058,-93.229176,1
STOP,12,24,44.978366,-93.236038,2
STOP,12,25,44.974549,-93.236927,5
STOP,12,26,44.972638,-93.243591,0
STOP,12,27,44.972392,-93.243774,0
STOP,12,28,44.980753,-93.180669,0
STOP,12,29,44.98463,-93.186352,0
STOP,12,30,44.98463,-93.186352,1
STOP,12,31,44.976397,-93.221801,0
STOP,12,32,44.972638,-93.243591,0
Bus,13,1005,44.974768367660516,-93.22583826489449,1,90
Bus,13,1004,44.975392,-93.226632,1,60
Bus,13,1003,44.980709286811816,-93.18099892713074,1,30
Bus,13,1002,44.98009726244093,-93.18620528710113,0,90
Bus,13,1001,44.98057587042682,-93.20380795035099,5,60
Bus,13,1000,44.98463,-93.186352,8,30
STOP,13,10,44.972392,-93.243774,0
STOP,13,11,44.97358,-93.235071,2
STOP,13,12,44.975392,-93.226632,0
STOP,13,13,44.975837,-93.222174,0
STOP,13,14,44.980753,-93.180669,0
STOP,13,15,44.983375,-93.17881,0
STOP,13,16,44.98454,-93.181692,0
STOP,13,17,44.98463,-93.186352,0
STOP,13,18,44.98463,-93.186352,0
STOP,13,19,44.984482,-93.181657,1
STOP,13,20,44.983703,-93.178846,0
STOP,13,21,44.980663,-93.180808,0
STOP,13,22,44.976397,-93.221801,1
STOP,13,23,44.978058,-93.229176,1
STOP,13,24,44.978366,-93.236038,3
STOP,13,25,44.974549,-93.236927,5
STOP,13,26,44.972638,-93.243591,0
STOP,13,27,44.972392,-93.243774,0
STOP,13,28,44.980753,-93.180669,0
STOP,13,29,44.98463,-93.186352,0
STOP,13,30,44.98463,-93.186352,1
STOP,13,31,44.976397,-93.221801,0
STOP,13,32,44.972638,-93.243591,0
Bus,14,1005,44.97595655149078,-93.21687039734175,1,90
Bus,14,1004,44.975837,-93.222174,1,60
Bus,14,1003,44.980753,-93.180669,0,30
Bus,14,1002,44.980753,-93.180669,0,90
Bus,14,1001,44.97854880564022,-93.21253592552648,5,60
Bus,14,1000,44.984482,-93.181657,9,30
STOP,14,10,44.972392,-93.243774,0
STOP,14,11,44.97358,-93.235071,2
STOP,14,12,44.975392,-93.226632,0
STOP,14,13,44.975837,-93.222174,0
STOP,14,14,44.980753,-93.180669,0
STOP,14,15,44.983375,-93.17881,0
STOP,14,16,44.98454,-93.181692,0
STOP,14,17,44.98463,-93.186352,0
STOP,14,18,44.98463,-93.186352,1
STOP,14,19,44.984482,-93.181657,0
STOP,14,20,44.983703,-93.178846,0
STOP,14,21,44.980663,-93.180808,0
STOP,14,22,44.976397,-93.221801,1
STOP,14,23,44.978058,-93.229176,2
