Bus,1,1001,44.972392,-93.243774,0,60
STOP,14,24,44.978366,-93.236038,3
STOP,14,25,44.974549,-93.236927,5
STOP,14,26,44.972638,-93.243591,0
STOP,14,27,44.972392,-93.243774,0
STOP,14,28,44.980753,-93.180669,0
STOP,14,29,44.98463,-93.186352,0
STOP,14,30,44.98463,-93.186352,1
STOP,14,31,44.976397,-93.221801,0
STOP,14,32,44.972638,-93.243591,0
Bus,15,1005,44.97714473532105,-93.20790252978901,1,90
Bus,15,1004,44.97690206561023,-93.21318182177528,1,60
Bus,15,1003,44.98463,-93.186352,0,30
Bus,15,1002,44.983375,-93.17881,0,90
Bus,15,1001,44.976521740853634,-93.22126390070198,5,60
Bus,15,1000,44.983703,-93.178846,5,30
STOP,15,10,44.972392,-93.243774,0
STOP,15,11,44.97358,-93.235071,2
STOP,15,12,44.975392,-93.226632,0
STOP,15,13,44.975837,-93.222174,0
STOP,15,14,44.980753,-93.180669,1
STOP,15,15,44.983375,-93.17881,0
STOP,15,16,44.98454,-93.181692,0
STOP,15,17,44.98463,-93.186352,0
STOP,15,18,44.98463,-93.186352,3
STOP,15,19,44.984482,-93.181657,0
STOP,15,20,44.983703,-93.178846,0
STOP,15,21,44.980663,-93.180808,0
STOP,15,22,44.976397,-93.221801,1
STOP,15,23,44.978058,-93.229176,2
STOP,15,24,44.978366,-93.236038,3
STOP,15,25,44.974549,-93.236927,5
STOP,15,26,44.972638,-93.243591,0
STOP,15,27,44.972392,-93.243774,0
STOP,15,28,44.980753,-93.180669,0
STOP,15,29,44.98463,-93.186352,0
STOP,15,30,44.98463,-93.186352,1
STOP,15,31,44.976397,-93.221801,0
STOP,15,32,44.972638,-93.243591,0
Bus,16,1007,44.972392,-93.243774,0,60
Bus,16,1006,44.972392,-93.243774,0,30
Bus,16,1005,44.9783329191513,-93.19893466223624,1,90
Bus,16,1004,44.97796713122047,-93.20418964355056,1,60
Bus,16,1003,44.98463,-93.186352,1,30
Bus,16,1002,44.98454,-93.181692,0,90
Bus,16,1001,44.976397,-93.221801,2,60
Bus,16,1000,44.980663,-93.180808,3,30
STOP,16,10,44.972392,-93.243774,0
STOP,16,11,44.97358,-93.235071,2
STOP,16,12,44.975392,-93.226632,0
STOP,16,13,44.975837,-93.222174,0
STOP,16,14,44.980753,-93.180669,1
STOP,16,15,44.983375,-93.17881,0
STOP,16,16,44.98454,-93.181692,0
STOP,16,17,44.98463,-93.186352,0
STOP,16,18,44.98463,-93.186352,4
STOP,16,19,44.984482,-93.181657,0
STOP,16,20,44.983703,-93.178846,0
STOP,16,21,44.980663,-93.180808,0
STOP,16,22,44.976397,-93.221801,1
STOP,16,23,44.978058,-93.229176,2
STOP,16,24,44.978366,-93.236038,3
STOP,16,25,44.974549,-93.236927,5
STOP,16,26,44.972638,-93.243591,0
STOP,16,27,44.972392,-93.243774,0
STOP,16,28,44.980753,-93.180669,0
STOP,16,29,44.98463,-93.186352,0
STOP,16,30,44.98463,-93.186352,0
STOP,16,31,44.976397,-93.221801,0
STOP,16,32,44.972638,-93.243591,0
Bus,17,1007,44.97358018383026,-93.23480613244725,0,60
Bus,17,1006,44.97358,-93.235071,2,30
Bus,17,1005,44.97952110298156,-93.1899667946835,1,90
Bus,17,1004,44.979032196830694,-93.19519746532585,1,60
Bus,17,1003,44.98260293521341,-93.19507997517549,1,30
Bus,17,1002,44.98463,-93.186352,0,90
Bus,17,1001,44.97486421032348,-93.23068620538743,2,60
Bus,17,1000,44.97972490160086,-93.18982240873791,3,30
STOP,17,10,44.972392,-93.243774,0
STOP,17,11,44.97358,-93.235071,0
STOP,17,12,44.975392,-93.226632,0
STOP,17,13,44.975837,-93.222174,0
STOP,17,14,44.980753,-93.180669,1
STOP,17,15,44.983375,-93.17881,0
STOP,17,16,44.98454,-93.181692,0
STOP,17,17,44.98463,-93.186352,0
STOP,17,18,44.98463,-93.186352,5
STOP,17,19,44.984482,-93.181657,0
STOP,17,20,44.983703,-93.178846,0
STOP,17,21,44.980663,-93.180808,0
STOP,17,22,44.976397,-93.221801,1
STOP,17,23,44.978058,-93.229176,2
STOP,17,24,44.978366,-93.236038,3
STOP,17,25,44.974549,-93.236927,6
STOP,17,26,44.972638,-93.243591,0
STOP,17,27,44.972392,-93.243774,0
STOP,17,28,44.980753,-93.180669,0
STOP,17,29,44.98463,-93.186352,0
STOP,17,30,44.98463,-93.186352,0
STOP,17,31,44.976397,-93.221801,0
STOP,17,32,44.972638,-93.243591,0
Bus,18,1007,44.974768367660516,-93.22583826489449,0,60
Bus,18,1006,44.975392,-93.226632,1,30
Bus,18,1005,44.980709286811816,-93.18099892713074,1,90
Bus,18,1004,44.98009726244093,-93.18620528710113,1,60
Bus,18,1003,44.98057587042682,-93.20380795035099,1,30
Bus,18,1002,44.98463,-93.186352,5,90
Bus,18,1001,44.97333142064697,-93.23957141077486,2,60
Bus,18,1000,44.97878680320172,-93.19883681747582,3,30
STOP,18,10,44.972392,-93.243774,0
STOP,18,11,44.97358,-93.235071,0
STOP,18,12,44.975392,-93.226632,0
STOP,18,13,44.975837,-93.222174,0
STOP,18,14,44.980753,-93.180669,1
STOP,18,15,44.983375,-93.17881,0
STOP,18,16,44.98454,-93.181692,0
STOP,18,17,44.98463,-93.186352,0
STOP,18,18,44.98463,-93.186352,0
STOP,18,19,44.984482,-93.181657,0
STOP,18,20,44.983703,-93.178846,0
STOP,18,21,44.980663,-93.180808,0
STOP,18,22,44.976397,-93.221801,1
STOP,18,23,44.978058,-93.229176,2
STOP,18,24,44.978366,-93.236038,4
STOP,18,25,44.974549,-93.236927,6
STOP,18,26,44.972638,-93.243591,0
STOP,18,27,44.972392,-93.243774,0
STOP,18,28,44.980753,-93.180669,0
STOP,18,29,44.98463,-93.186352,0
STOP,18,30,44.98463,-93.186352,1
STOP,18,31,44.976397,-93.221801,0
STOP,18,32,44.972638,-93.243591,0
Bus,19,1007,44.97595655149078,-93.21687039734175,0,60
Bus,19,1006,44.975837,-93.222174,1,30
Bus,19,1005,44.980753,-93.180669,0,90
Bus,19,1004,44.980753,-93.180669,1,60
Bus,19,1003,44.97854880564022,-93.21253592552648,1,30
Bus,19,1002,44.984482,-93.181657,5,90
Bus,19,1000,44.977848704802575,-93.20785122621372,3,30
STOP,19,10,44.972392,-93.243774,0
STOP,19,11,44.97358,-93.235071,1
STOP,19,12,44.975392,-93.226632,0
STOP,19,13,44.975837,-93.222174,0
STOP,19,14,44.980753,-93.180669,0
STOP,19,15,44.983375,-93.17881,0
STOP,19,16,44.98454,-93.181692,0
STOP,19,17,44.98463,-93.186352,0
STOP,19,18,44.98463,-93.186352,0
STOP,19,19,44.984482,-93.181657,0
STOP,19,20,44.983703,-93.178846,0
STOP,19,21,44.980663,-93.180808,0
STOP,19,22,44.976397,-93.221801,1
STOP,19,23,44.978058,-93.229176,2
STOP,19,24,44.978366,-93.236038,4
STOP,19,25,44.974549,-93.236927,6
STOP,19,26,44.972638,-93.243591,0
STOP,19,27,44.972392,-93.243774,0
STOP,19,28,44.980753,-93.180669,0
STOP,19,29,44.98463,-93.186352,0
STOP,19,30,44.98463,-93.186352,1
STOP,19,31,44.976397,-93.221801,0
STOP,19,32,44.972638,-93.243591,0
Bus,20,1007,44.97714473532105,-93.20790252978901,0,60
Bus,20,1006,44.97690206561023,-93.21318182177528,1,30
Bus,20,1005,44.98463,-93.186352,0,90
Bus,20,1004,44.983375,-93.17881,1,60
Bus,20,1003,44.976521740853634,-93.22126390070198,1,30
Bus,20,1002,44.983703,-93.178846,3,90
Bus,20,1000,44.97691060640344,-93.21686563495163,3,30
STOP,20,10,44.972392,-93.243774,0
STOP,20,11,44.97358,-93.235071,1
STOP,20,12,44.975392,-93.226632,0
STOP,20,13,44.975837,-93.222174,0
STOP,20,14,44.980753,-93.180669,1
STOP,20,15,44.983375,-93.17881,0
STOP,20,16,44.98454,-93.181692,0
STOP,20,17,44.98463,-93.186352,0
STOP,20,18,44.98463,-93.186352,0
STOP,20,19,44.984482,-93.181657,0
STOP,20,20,44.983703,-93.178846,0
STOP,20,21,44.980663,-93.180808,0
STOP,20,22,44.976397,-93.221801,1
STOP,20,23,44.978058,-93.229176,2
STOP,20,24,44.978366,-93.236038,4
STOP,20,25,44.974549,-93.236927,6
STOP,20,26,44.972638,-93.243591,0
STOP,20,27,44.972392,-93.243774,0
STOP,20,28,44.980753,-93.180669,0
STOP,20,29,44.98463,-93.186352,0
STOP,20,30,44.98463,-93.186352,2
STOP,20,31,44.976397,-93.221801,0
STOP,20,32,44.972638,-93.243591,0
Bus,21,1009,44.972392,-93.243774,0,30
Bus,21,1008,44.972392,-93.243774,0,90
Bus,21,1007,44.9783329191513,-93.19893466223624,0,60
Bus,21,1006,44.97796713122047,-93.20418964355056,1,30
Bus,21,1005,44.98463,-93.186352,2,90
Bus,21,1004,44.98454,-93.181692,0,60
Bus,21,1003,44.976397,-93.221801,0,30
Bus,21,1002,44.980663,-93.180808,3,90
Bus,21,1000,44.976397,-93.221801,3,30
STOP,21,10,44.972392,-93.243774,0
STOP,21,11,44.97358,-93.235071,1
STOP,21,12,44.975392,-93.226632,0
STOP,21,13,44.975837,-93.222174,0
STOP,21,14,44.980753,-93.180669,1
STOP,21,15,44.983375,-93.17881,0
STOP,21,16,44.98454,-93.181692,0
STOP,21,17,44.98463,-93.186352,0
STOP,21,18,44.98463,-93.186352,1
STOP,21,19,44.984482,-93.181657,0
STOP,21,20,44.983703,-93.178846,0
STOP,21,21,44.980663,-93.180808,0
STOP,21,22,44.976397,-93.221801,1
STOP,21,23,44.978058,-93.229176,2
STOP,21,24,44.978366,-93.236038,4
STOP,21,25,44.974549,-93.236927,7
STOP,21,26,44.972638,-93.243591,0
STOP,21,27,44.972392,-93.243774,0
STOP,21,28,44.980753,-93.180669,0
STOP,21,29,44.98463,-93.186352,0
STOP,21,30,44.98463,-93.186352,1
STOP,21,31,44.976397,-93.221801,0
STOP,21,32,44.972638,-93.243591,0
Bus,22,1009,44.97358018383026,-93.23480613244725,0,30
Bus,22,1008,44.97358,-93.235071,1,90
Bus,22,1007,44.97952110298156,-93.1899667946835,0,60
Bus,22,1006,44.979032196830694,-93.19519746532585,1,30
Bus,22,1005,44.98260293521341,-93.19507997517549,2,90
Bus,22,1004,44.98463,-93.186352,0,60
Bus,22,1003,44.97486421032348,-93.23068620538743,0,30
Bus,22,1002,44.97972490160086,-93.18982240873791,3,90
Bus,22,1000,44.978058,-93.229176,4,30
STOP,22,10,44.972392,-93.243774,1
STOP,22,11,44.97358,-93.235071,0
STOP,22,12,44.975392,-93.226632,0
STOP,22,13,44.975837,-93.222174,0
STOP,22,14,44.980753,-93.180669,1
STOP,22,15,44.983375,-93.17881,0
STOP,22,16,44.98454,-93.181692,0
STOP,22,17,44.98463,-93.186352,0
STOP,22,18,44.98463,-93.186352,2
STOP,22,19,44.984482,-93.181657,0
STOP,22,20,44.983703,-93.178846,0
STOP,22,21,44.980663,-93.180808,0
STOP,22,22,44.976397,-93.221801,1
STOP,22,23,44.978058,-93.229176,0
STOP,22,24,44.978366,-93.236038,4
STOP,22,25,44.974549,-93.236927,7
STOP,22,26,44.972638,-93.243591,0
STOP,22,27,44.972392,-93.243774,0
STOP,22,28,44.980753,-93.180669,0
STOP,22,29,44.98463,-93.186352,0
STOP,22,30,44.98463,-93.186352,2
STOP,22,31,44.976397,-93.221801,0
STOP,22,32,44.972638,-93.243591,0
Bus,23,1009,44.974768367660516,-93.22583826489449,0,30
Bus,23,1008,44.975392,-93.226632,1,90
Bus,23,1007,44.980709286811816,-93.18099892713074,0,60
Bus,23,1006,44.98009726244093,-93.18620528710113,1,30
Bus,23,1005,44.98057587042682,-93.20380795035099,2,90
Bus,23,1004,44.98463,-93.186352,2,60
Bus,23,1003,44.97333142064697,-93.23957141077486,0,30
Bus,23,1002,44.97878680320172,-93.19883681747582,3,90
Bus,23,1000,44.978366,-93.236038,7,30
STOP,23,10,44.972392,-93.243774,2
STOP,23,11,44.97358,-93.235071,1
STOP,23,12,44.975392,-93.226632,0
STOP,23,13,44.975837,-93.222174,0
STOP,23,14,44.980753,-93.180669,1
STOP,23,15,44.983375,-93.17881,0
STOP,23,16,44.98454,-93.181692,0
STOP,23,17,44.98463,-93.186352,0
STOP,23,18,44.98463,-93.186352,1
STOP,23,19,44.984482,-93.181657,0
STOP,23,20,44.983703,-93.178846,0
STOP,23,21,44.980663,-93.180808,0
STOP,23,22,44.976397,-93.221801,1
STOP,23,23,44.978058,-93.229176,0
STOP,23,24,44.978366,-93.236038,0
STOP,23,25,44.974549,-93.236927,8
STOP,23,26,44.972638,-93.243591,0
STOP,23,27,44.972392,-93.243774,0
STOP,23,28,44.980753,-93.180669,0
STOP,23,29,44.98463,-93.186352,0
STOP,23,30,44.98463,-93.186352,3
STOP,23,31,44.976397,-93.221801,0
STOP,23,32,44.972638,-93.243591,0
Bus,24,1009,44.97595655149078,-93.21687039734175,0,30
Bus,24,1008,44.975837,-93.222174,1,90
Bus,24,1007,44.980753,-93.180669,0,60
Bus,24,1006,44.980753,-93.180669,2,30
Bus,24,1005,44.97854880564022,-93.21253592552648,2,90
Bus,24,1004,44.984482,-93.181657,1,60
Bus,24,1002,44.977848704802575,-93.20785122621372,3,90
Bus,24,1000,44.974549,-93.236927,12,30
STOP,24,10,44.972392,-93.243774,2
STOP,24,11,44.97358,-93.235071,1
STOP,24,12,44.975392,-93.226632,0
STOP,24,13,44.975837,-93.222174,0
STOP,24,14,44.980753,-93.180669,0
STOP,24,15,44.983375,-93.17881,1
STOP,24,16,44.98454,-93.181692,0
STOP,24,17,44.98463,-93.186352,0
STOP,24,18,44.98463,-93.186352,2
STOP,24,19,44.984482,-93.181657,0
STOP,24,20,44.983703,-93.178846,0
STOP,24,21,44.980663,-93.180808,0
STOP,24,22,44.976397,-93.221801,1
STOP,24,23,44.978058,-93.229176,0
STOP,24,24,44.978366,-93.236038,0
STOP,24,25,44.974549,-93.236927,0
STOP,24,26,44.972638,-93.243591,0
STOP,24,27,44.972392,-93.243774,0
STOP,24,28,44.980753,-93.180669,0
STOP,24,29,44.98463,-93.186352,0
STOP,24,30,44.98463,-93.186352,4
STOP,24,31,44.976397,-93.221801,0
STOP,24,32,44.972638,-93.243591,0
Bus,25,1009,44.97714473532105,-93.20790252978901,0,30
Bus,25,1008,44.97690206561023,-93.21318182177528,1,90
Bus,25,1007,44.98463,-93.186352,0,60
Bus,25,1006,44.983375,-93.17881,3,30
Bus,25,1005,44.976521740853634,-93.22126390070198,2,90
Bus,25,1004,44.983703,-93.178846,1,60
Bus,25,1002,44.97691060640344,-93.21686563495163,3,90
STOP,25,10,44.972392,-93.243774,2
STOP,25,11,44.97358,-93.235071,1
STOP,25,12,44.975392,-93.226632,0
STOP,25,13,44.975837,-93.222174,0
STOP,25,14,44.980753,-93.180669,0
STOP,25,15,44.983375,-93.17881,0
STOP,25,16,44.98454,-93.181692,0
STOP,25,17,44.98463,-93.186352,0
STOP,25,18,44.98463,-93.186352,3
STOP,25,19,44.984482,-93.181657,0
STOP,25,20,44.983703,-93.178846,0
STOP,25,21,44.980663,-93.180808,0
STOP,25,22,44.976397,-93.221801,1
STOP,25,23,44.978058,-93.229176,0
STOP,25,24,44.978366,-93.236038,0
STOP,25,25,44.974549,-93.236927,1
STOP,25,26,44.972638,-93.243591,0
STOP,25,27,44.972392,-93.243774,0
STOP,25,28,44.980753,-93.180669,0
STOP,25,29,44.98463,-93.186352,0
STOP,25,30,44.98463,-93.186352,4
STOP,25,31,44.976397,-93.221801,0
STOP,25,32,44.972638,-93.243591,0
